2404,2025/01/06,4000,0,0,0,9900,600,800,200
2408,2025/01/15,6500,1100,1,100,0,0,0,0
2408,2025/01/14,5400,1500,1,600,0,0,0,0
2408,2025/01/10,3900,600,600,0,0,0,0,0
2408,2025/01/09,3300,300,300,0,0,0,0,0
2408,2025/01/08,3000,100,100,0,0,0,0,0
2408,2025/01/07,2900,-600,200,800,0,0,0,0
2408,2025/01/06,3500,-100,0,100,0,0,0,0
2410,2025/01/15,15300,-1300,100,1,0,0,0,0
2410,2025/01/14,16600,300,300,0,0,0,0,0
2410,2025/01/10,16300,100,100,0,0,0,0,0
2410,2025/01/09,16200,0,0,0,0,0,0,0
2410,2025/01/08,16200,1400,1,400,0,0,0,0
2410,2025/01/07,14800,0,0,0,0,0,0,0
2410,2025/01/06,14800,200,200,0,0,0,0,0
2411,2025/01/15,7800,-1900,0,1,2100,0,0,0
2411,2025/01/14,9700,-1000,0,1,2100,600,600,0
2411,2025/01/10,10700,0,0,0,1500,200,200,0
2411,2025/01/09,10700,0,0,0,1300,200,200,0
2411,2025/01/08,10700,0,0,0,1100,0,0,0
2411,2025/01/07,10700,0,0,0,1100,-100,0,100
2411,2025/01/06,10700,0,0,0,1200,300,300,0
2415,2025/01/15,800,-2100,700,2,0,0,0,0
2415,2025/01/14,2900,-100,0,100,0,0,0,0
2415,2025/01/10,3000,0,0,0,0,0,0,0
2415,2025/01/09,3000,0,0,0,0,0,0,0
2415,2025/01/08,3000,2900,2,900,0,0,0,0
2415,2025/01/07,100,0,0,0,0,0,0,0
2415,2025/01/06,100,-100,0,100,0,0,0,0
2418,2025/01/15,47400,-8300,0,8,600,0,0,0
2418,2025/01/14,55700,9200,9,200,600,0,0,0
2418,2025/01/10,46500,3000,3,300,600,0,0,0
2418,2025/01/09,43500,-1500,300,1,600,100,100,0
2418,2025/01/08,45000,7900,7,900,500,0,0,0
2418,2025/01/07,37100,-300,0,300,500,100,100,0
2418,2025/01/06,37400,400,500,100,400,0,0,0
2424,2025/01/15,1800,0,0,0,0,0,0,0
2424,2025/01/14,1800,-100,0,100,0,0,0,0
2424,2025/01/10,1900,100,100,0,0,0,0,0
2424,2025/01/09,1800,-200,0,200,0,0,0,0
2424,2025/01/08,2000,0,0,0,0,0,0,0
2424,2025/01/07,2000,-100,0,100,0,0,0,0
2424,2025/01/06,2100,100,100,0,0,0,0,0
2425,2025/01/15,1100,0,0,0,0,0,0,0
2425,2025/01/14,1100,0,0,0,0,0,0,0
2425,2025/01/10,1100,1100,1,100,0,0,0,0
2425,2025/01/08,0,-100,0,100,0,0,0,0
2425,2025/01/07,100,-200,0,200,0,0,0,0
2425,2025/01/06,300,300,300,0,0,0,0,0
2428,2025/01/15,14400,-12100,1,200,0,0,0,0
2428,2025/01/14,26500,700,800,100,0,0,0,0
2428,2025/01/10,25800,-1100,100,1,0,0,0,0
2428,2025/01/09,26900,12900,13,100,0,0,0,0
2428,2025/01/08,14000,-1400,0,1,0,0,0,0
2428,2025/01/07,15400,-600,0,600,0,0,0,0
2428,2025/01/06,16000,-41700,400,42,0,-700,0,700
2435,2025/01/15,21300,-4100,300,4,2700,0,0,0
2435,2025/01/14,25400,400,900,500,2700,0,0,0
2435,2025/01/10,25000,600,600,0,2700,0,0,0
2435,2025/01/09,24400,400,500,100,2700,0,0,0
2435,2025/01/08,24000,4700,4,700,2700,0,0,0
2435,2025/01/07,19300,400,400,0,2700,0,0,0
2435,2025/01/06,18900,-700,0,700,2700,0,0,0
2436,2025/01/15,11900,-20400,900,21,0,0,0,0
2436,2025/01/14,32300,4000,4,000,0,0,0,0
2436,2025/01/10,28300,5100,5,100,0,0,0,0
2436,2025/01/09,23200,13400,13,400,0,0,0,0
2436,2025/01/08,9800,0,400,400,0,0,0,0
2436,2025/01/07,9800,1000,1,100,0,0,0,0
2436,2025/01/06,8800,3200,3,600,0,0,0,0
2437,2025/01/15,17800,-4300,100,4,0,0,0,0
2437,2025/01/14,22100,700,1,700,0,0,0,0
2437,2025/01/10,21400,800,1,100,0,0,0,0
2437,2025/01/09,20600,-4000,100,4,0,0,0,0
2437,2025/01/08,24600,3300,3,900,0,0,0,0
2437,2025/01/07,21300,3000,5,100,0,0,0,0
2437,2025/01/06,18300,-3400,100,3,0,0,0,0
2438,2025/01/15,141100,0,31,300,141100,0,0,0
2438,2025/01/14,141100,200,2,200,141100,200,200,0
2438,2025/01/10,140900,3000,5,500,140900,3000,3,000
2438,2025/01/09,137900,14800,31,600,137900,11000,11,000
2438,2025/01/08,123100,-1900,300,2,126900,-2200,0,2
2438,2025/01/07,125000,4400,5,100,129100,200,200,0
2438,2025/01/06,120600,1400,1,500,128900,200,200,0
2440,2025/01/15,65900,9100,12,000,26900,900,900,0
2440,2025/01/14,56800,-200,500,700,26000,2200,2,200
2440,2025/01/10,57000,-300,0,300,23800,-900,0,900
2440,2025/01/09,57300,700,1,500,24700,300,300,0
2440,2025/01/08,56600,4800,4,900,24400,600,600,0
2440,2025/01/07,51800,-3400,0,3,23800,800,800,0
2440,2025/01/06,55200,-19500,4,800,23000,600,600,0
2445,2025/01/15,9100,400,1,400,9100,400,400,0
2445,2025/01/14,8700,-300,300,600,8700,200,200,0
2445,2025/01/10,9000,-1500,100,1,8500,-100,0,100
2445,2025/01/09,10500,-800,0,800,8600,100,100,0
2445,2025/01/08,11300,900,1,100,8500,0,0,0
2445,2025/01/07,10400,2900,2,900,8500,1500,1,500
2445,2025/01/06,7500,300,400,100,7000,-200,0,200
2449,2025/01/15,1300,-100,100,200,0,0,0,0
2449,2025/01/14,1400,100,100,0,0,0,0,0
2449,2025/01/10,1300,0,0,0,0,0,0,0
2449,2025/01/09,1300,-100,0,100,0,0,0,0
2449,2025/01/08,1400,300,300,0,0,0,0,0
2449,2025/01/07,1100,300,300,0,0,0,0,0
2449,2025/01/06,800,0,0,0,0,0,0,0
2454,2025/01/15,21200,0,0,0,0,0,0,0
2454,2025/01/14,21200,0,0,0,0,0,0,0
2454,2025/01/10,21200,-300,0,300,0,0,0,0
2454,2025/01/09,21500,100,100,0,0,0,0,0
2454,2025/01/08,21400,0,0,0,0,0,0,0
2454,2025/01/07,21400,-100,0,100,0,0,0,0
2454,2025/01/06,21500,0,0,0,0,0,0,0
2459,2025/01/15,19100,-3300,0,3,0,0,0,0
2459,2025/01/14,22400,2300,2,400,0,0,0,0
2459,2025/01/10,20100,-3200,400,3,0,0,0,0
2459,2025/01/09,23300,-39300,5,800,0,0,0,0
2459,2025/01/08,62600,0,0,0,0,0,0,0
2459,2025/01/07,62600,1100,1,100,0,0,0,0
2459,2025/01/06,61500,4000,4,000,0,0,0,0
2464,2025/01/15,3800,1400,1,600,500,100,100,0
2464,2025/01/14,2400,400,400,0,400,0,0,0
2464,2025/01/10,2000,-200,0,200,400,0,0,0
2464,2025/01/09,2200,0,0,0,400,0,0,0
2464,2025/01/08,2200,100,200,100,400,0,0,0
2464,2025/01/07,2100,0,0,0,400,0,0,0
2464,2025/01/06,2100,-100,0,100,400,0,0,0
2469,2025/01/15,13300,-300,100,400,0,0,0,0
2469,2025/01/14,13600,-300,0,300,0,0,0,0
2469,2025/01/10,13900,-200,0,200,0,0,0,0
2469,2025/01/09,14100,0,200,200,0,0,0,0
2469,2025/01/08,14100,600,800,200,0,0,0,0
2469,2025/01/07,13500,0,0,0,0,0,0,0
2469,2025/01/06,13500,0,0,0,0,0,0,0
2479,2025/01/15,34900,0,0,0,0,0,0,0
2479,2025/01/14,34900,-2600,0,2,0,0,0,0
2479,2025/01/10,37500,0,0,0,0,0,0,0
2479,2025/01/09,37500,0,0,0,0,0,0,0
2479,2025/01/08,37500,-200,0,200,0,0,0,0
2479,2025/01/07,37700,-700,0,700,0,0,0,0
2479,2025/01/06,38400,1700,1,700,0,0,0,0
2480,2025/01/15,900,-100,0,100,0,0,0,0
2480,2025/01/14,1000,0,0,0,0,0,0,0
2480,2025/01/10,1000,100,100,0,0,0,0,0
2480,2025/01/09,900,0,0,0,0,0,0,0
2480,2025/01/08,900,100,100,0,0,0,0,0
2480,2025/01/07,800,-100,0,100,0,0,0,0
2480,2025/01/06,900,-100,0,100,0,0,0,0
2481,2025/01/15,1000,0,0,0,0,0,0,0
2481,2025/01/14,1000,0,0,0,0,0,0,0
2481,2025/01/10,1000,0,0,0,0,0,0,0
2481,2025/01/09,1000,0,0,0,0,0,0,0
2481,2025/01/08,1000,0,0,0,0,0,0,0
2481,2025/01/07,1000,800,800,0,0,0,0,0
2481,2025/01/06,200,0,0,0,0,0,0,0
2483,2025/01/15,43700,0,0,0,0,0,0,0
2483,2025/01/14,43700,0,100,100,0,0,0,0
2483,2025/01/10,43700,0,0,0,0,0,0,0
2483,2025/01/09,43700,-100,0,100,0,0,0,0
2483,2025/01/08,43800,0,0,0,0,0,0,0
2483,2025/01/07,43800,0,0,0,0,0,0,0
2483,2025/01/06,43800,0,0,0,0,0,0,0
2485,2025/01/15,1700,-1500,0,1,700,0,0,0
2485,2025/01/14,3200,0,0,0,700,0,0,0
2485,2025/01/10,3200,0,0,0,700,0,0,0
2485,2025/01/09,3200,-800,0,800,700,0,0,0
2485,2025/01/08,4000,2100,2,100,700,0,0,0
2485,2025/01/07,1900,0,0,0,700,0,0,0
2485,2025/01/06,1900,0,0,0,700,0,0,0
2488,2025/01/15,9600,-1000,1,000,0,0,0,0
2488,2025/01/14,10600,100,300,200,0,0,0,0
2488,2025/01/10,10500,-1300,100,1,0,0,0,0
2488,2025/01/09,11800,1300,1,300,0,0,0,0
2488,2025/01/08,10500,2400,2,500,0,0,0,0
2488,2025/01/07,8100,1000,1,000,0,0,0,0
2488,2025/01/06,7100,500,1,100,0,0,0,0
2493,2025/01/15,1700,-300,0,300,0,0,0,0
2493,2025/01/14,2000,0,100,100,0,0,0,0
2493,2025/01/10,2000,-400,100,500,0,0,0,0
2493,2025/01/09,2400,-100,0,100,0,0,0,0
2493,2025/01/08,2500,200,200,0,0,0,0,0
2493,2025/01/07,2300,0,0,0,0,0,0,0
2493,2025/01/06,2300,200,200,0,0,0,0,0
2498,2025/01/15,1000,-200,100,300,0,0,0,0
2498,2025/01/14,1200,0,0,0,0,0,0,0
2498,2025/01/10,1200,-200,0,200,0,0,0,0
2498,2025/01/09,1400,100,100,0,0,0,0,0
2498,2025/01/08,1300,300,300,0,0,0,0,0
2498,2025/01/07,1000,0,100,100,0,0,0,0
2498,2025/01/06,1000,400,400,0,0,0,0,0
2499,2025/01/15,200,100,100,0,0,0,0,0
2499,2025/01/14,100,0,0,0,0,0,0,0
2499,2025/01/10,100,-300,0,300,0,0,0,0
2499,2025/01/09,400,-300,0,300,0,0,0,0
2499,2025/01/08,700,100,100,0,0,0,0,0
2499,2025/01/07,600,0,0,0,0,0,0,0
2499,2025/01/06,600,0,0,0,0,0,0,0
2515,2025/01/15,9800,-340,0,340,0,-40,0,40
2515,2025/01/14,10140,340,340,0,40,40,40,0
2515,2025/01/10,9800,9350,9,350,0,0,0,0
2515,2025/01/09,450,0,0,0,0,0,0,0
2515,2025/01/08,450,0,0,0,0,0,0,0
2515,2025/01/07,450,-10,0,10,0,0,0,0
2515,2025/01/06,460,10,10,0,0,0,0,0
2516,2025/01/15,203880,-163290,10,163,586870,-4890,14,770
2516,2025/01/14,367170,1090,1,430,591760,-480,2,750
2516,2025/01/10,366080,-12700,90,12,592240,28320,38,610
2516,2025/01/09,378780,170490,171,000,563920,60340,63,620
2516,2025/01/08,208290,-3000,7,910,503580,50810,61,500
2516,2025/01/07,211290,17140,22,600,452770,-390,32,550
2516,2025/01/06,194150,-300,200,500,453160,65580,67,520
2518,2025/01/15,4,0,0,0,6,0,0,0
2518,2025/01/14,4,0,0,0,6,-2,0,2
2518,2025/01/10,4,0,0,0,8,6,6,0
2518,2025/01/09,4,0,0,0,2,0,0,0
2518,2025/01/08,4,0,0,0,2,-2,0,2
2518,2025/01/07,4,0,0,0,4,2,2,0
2518,2025/01/06,4,0,0,0,2,2,2,0
2519,2025/01/15,130,-70,0,70,120,-20,0,20
2519,2025/01/14,200,80,80,0,140,0,0,0
2519,2025/01/10,120,100,100,0,140,0,0,0
2519,2025/01/09,20,0,0,0,140,0,0,0
2519,2025/01/08,20,20,20,0,140,20,20,0
2519,2025/01/07,0,0,0,0,120,120,120,0
2520,2025/01/15,3380,0,0,0,10,10,10,0
2520,2025/01/14,3380,3240,3,380,0,-140,0,140
2520,2025/01/10,140,-60,0,60,140,-60,0,60
2520,2025/01/09,200,200,200,0,200,200,200,0
2520,2025/01/08,0,-190,0,190,0,0,0,0
2520,2025/01/07,190,-270,0,270,0,-460,0,460
2520,2025/01/06,460,390,390,0,460,390,390,0
2522,2025/01/15,219,36,86,50,0,0,0,0
2522,2025/01/14,183,10,10,0,0,0,0,0
2522,2025/01/10,173,20,20,0,0,0,0,0
2522,2025/01/09,153,0,0,0,0,0,0,0
2522,2025/01/08,153,10,10,0,0,0,0,0
2522,2025/01/07,143,0,0,0,0,0,0,0
2522,2025/01/06,143,10,100,90,0,0,0,0
2528,2025/01/15,28646,-789,3,792,32111,2,2,0
2528,2025/01/14,29435,674,674,0,32109,2,2,0
2528,2025/01/10,28761,406,406,0,32107,0,0,0
2528,2025/01/09,28355,-608,162,770,32107,0,0,0
2528,2025/01/08,28963,106,376,270,32107,-3,0,3
2528,2025/01/07,28857,-1900,100,2,32110,0,0,0
2528,2025/01/06,30757,-859,0,859,32110,0,0,0
2529,2025/01/15,211,0,0,0,0,0,0,0
2529,2025/01/14,211,0,0,0,0,0,0,0
2529,2025/01/10,211,0,0,0,0,0,0,0
2529,2025/01/09,211,0,0,0,0,0,0,0
2529,2025/01/08,211,0,0,0,0,0,0,0
2529,2025/01/07,211,0,0,0,0,0,0,0
2529,2025/01/06,211,0,0,0,0,0,0,0
2530,2025/01/15,5,-1,0,1,0,0,0,0
2530,2025/01/14,6,0,0,0,0,0,0,0
2530,2025/01/10,6,0,0,0,0,0,0,0
2530,2025/01/09,6,0,0,0,0,0,0,0
2530,2025/01/08,6,0,0,0,0,0,0,0
2530,2025/01/07,6,-10,0,10,0,0,0,0
2530,2025/01/06,16,10,10,0,0,0,0,0
2533,2025/01/15,22100,-15700,3,000,5400,-200,100,300
2533,2025/01/14,37800,12000,12,000,5600,-1600,0,1
2533,2025/01/10,25800,1200,1,200,7200,-800,200,1
2533,2025/01/09,24600,-16800,5,000,8000,-200,0,200
2533,2025/01/08,41400,37300,37,300,8200,-7000,800,7
2533,2025/01/07,4100,-20000,0,20,15200,-3400,1,700
2533,2025/01/06,24100,20000,20,100,18600,4500,5,000
2551,2025/01/15,4700,0,0,0,0,0,0,0
2551,2025/01/14,4700,0,0,0,0,0,0,0
2551,2025/01/10,4700,0,0,0,0,0,0,0
2551,2025/01/09,4700,0,0,0,0,0,0,0
2551,2025/01/08,4700,0,0,0,0,0,0,0
2551,2025/01/07,4700,0,0,0,0,0,0,0
2551,2025/01/06,4700,0,0,0,0,0,0,0
2553,2025/01/15,13300,2400,2,400,0,0,0,0
2553,2025/01/14,10900,0,0,0,0,0,0,0
2553,2025/01/10,10900,0,0,0,0,0,0,0
2553,2025/01/09,10900,0,0,0,0,0,0,0
2553,2025/01/08,10900,2560,2,700,0,0,0,0
2553,2025/01/07,8340,1000,1,100,0,0,0,0
2553,2025/01/06,7340,780,780,0,0,0,0,0
2554,2025/01/10,0,-650,0,650,0,0,0,0
2554,2025/01/09,650,650,650,0,0,0,0,0
2559,2025/01/15,1272,-357,0,357,0,0,0,0
2559,2025/01/14,1629,-12,131,143,0,0,0,0
2559,2025/01/10,1641,-23,18,41,0,0,0,0
2559,2025/01/09,1664,444,446,2,0,-23,0,23
2559,2025/01/08,1220,-14,4,18,23,-89,0,89
2559,2025/01/07,1234,-452,37,489,112,-243,0,243
2559,2025/01/06,1686,500,500,0,355,-25,0,25
2561,2025/01/15,83,-1926,74,2,83,2,2,0
2561,2025/01/14,2009,0,0,0,81,-220,0,220
2561,2025/01/10,2009,0,0,0,301,5,5,0
2561,2025/01/09,2009,1718,2,000,296,5,5,0
2561,2025/01/08,291,-1718,282,2,291,-29,21,50
2561,2025/01/07,2009,0,0,0,320,100,100,0
2561,2025/01/06,2009,0,0,0,220,0,0,0
2565,2025/01/15,3000,0,0,0,172,0,0,0
2565,2025/01/14,3000,0,0,0,172,7,7,0
2565,2025/01/10,3000,0,0,0,165,0,0,0
2565,2025/01/09,3000,0,0,0,165,-6,0,6
2565,2025/01/08,3000,0,0,0,171,0,0,0
2565,2025/01/07,3000,0,0,0,171,0,0,0
2565,2025/01/06,3000,0,0,0,171,0,0,0
2569,2025/01/15,1250,80,80,0,0,0,0,0
2569,2025/01/14,1170,400,400,0,0,0,0,0
2569,2025/01/10,770,100,100,0,0,0,0,0
2569,2025/01/09,670,-70,0,70,0,0,0,0
2569,2025/01/08,740,-1310,0,1,0,0,0,0
2569,2025/01/07,2050,260,260,0,0,0,0,0
2569,2025/01/06,1790,0,0,0,0,0,0,0
2586,2025/01/15,351100,-300,10,500,0,0,0,0
2586,2025/01/14,351400,-10600,400,11,0,0,0,0
2586,2025/01/10,362000,-6600,100,6,0,0,0,0
2586,2025/01/09,368600,-1300,20,800,0,0,0,0
2586,2025/01/08,369900,-14000,7,600,0,0,0,0
2586,2025/01/07,383900,31000,32,300,0,0,0,0
2586,2025/01/06,352900,-30200,15,000,0,0,0,0
2597,2025/01/15,200,-200,0,200,0,0,0,0
2597,2025/01/14,400,0,100,100,0,0,0,0
2597,2025/01/10,400,0,0,0,0,0,0,0
2597,2025/01/09,400,0,0,0,0,0,0,0
2597,2025/01/08,400,200,200,0,0,0,0,0
2597,2025/01/07,200,0,0,0,0,0,0,0
2597,2025/01/06,200,0,0,0,0,0,0,0
2622,2025/01/15,520,10,30,20,0,0,0,0
2622,2025/01/14,510,20,20,0,0,0,0,0
2622,2025/01/10,490,0,0,0,0,0,0,0
2622,2025/01/09,490,-62,0,62,0,0,0,0
2622,2025/01/08,552,0,0,0,0,0,0,0
2622,2025/01/07,552,0,0,0,0,0,0,0
2622,2025/01/06,552,0,0,0,0,0,0,0
2624,2025/01/15,123,-508,0,508,0,0,0,0
2624,2025/01/14,631,309,508,199,0,-506,0,506
2624,2025/01/10,322,53,53,0,506,-3,0,3
2624,2025/01/09,269,53,53,0,509,-25,0,25
2624,2025/01/08,216,13,13,0,534,-80,3,83
2624,2025/01/07,203,10,10,0,614,76,76,0
2624,2025/01/06,193,89,89,0,538,507,507,0
2626,2025/01/15,9,-1,0,1,0,0,0,0
2626,2025/01/14,10,0,0,0,0,0,0,0
2626,2025/01/10,10,0,0,0,0,0,0,0
2626,2025/01/09,10,0,0,0,0,0,0,0
2626,2025/01/08,10,0,0,0,0,0,0,0
2626,2025/01/07,10,0,0,0,0,0,0,0
2626,2025/01/06,10,-67,3,70,0,0,0,0
2627,2025/01/15,7,0,0,0,0,0,0,0
2627,2025/01/14,7,0,0,0,0,0,0,0
2627,2025/01/10,7,0,0,0,0,0,0,0
2627,2025/01/09,7,0,0,0,0,0,0,0
2627,2025/01/08,7,0,0,0,0,0,0,0
2627,2025/01/07,7,0,0,0,0,0,0,0
2627,2025/01/06,7,-4,3,7,0,0,0,0
2628,2025/01/15,2207,-18,0,18,0,0,0,0
2628,2025/01/14,2225,0,0,0,0,0,0,0
2628,2025/01/10,2225,0,0,0,0,0,0,0
2628,2025/01/09,2225,-500,0,500,0,0,0,0
2628,2025/01/08,2725,-50,0,50,0,0,0,0
2628,2025/01/07,2775,-300,0,300,0,0,0,0
2628,2025/01/06,3075,850,850,0,0,0,0,0
2629,2025/01/15,155,0,0,0,0,0,0,0
2629,2025/01/14,155,0,0,0,0,0,0,0
2629,2025/01/10,155,0,0,0,0,0,0,0
2629,2025/01/09,155,0,0,0,0,0,0,0
2629,2025/01/08,155,0,0,0,0,0,0,0
2629,2025/01/07,155,-10,0,10,0,0,0,0
2629,2025/01/06,165,0,0,0,0,0,0,0
2630,2025/01/15,243,-150,0,150,14,14,14,0
2630,2025/01/14,393,30,30,0,0,0,0,0
2630,2025/01/10,363,-95,0,95,0,0,0,0
2630,2025/01/09,458,-194,10,204,0,0,0,0
2630,2025/01/08,652,354,354,0,0,-16,0,16
2630,2025/01/07,298,0,0,0,16,16,16,0
2630,2025/01/06,298,-5,8,13,0,0,0,0
2631,2025/01/15,15184,65,65,0,2759,46,50,4
2631,2025/01/14,15119,16,16,0,2713,-330,890,1
2631,2025/01/10,15103,70,70,0,3043,14,15,1
2631,2025/01/09,15033,-96,0,96,3029,-3,2,5
2631,2025/01/08,15129,3,4,1,3032,-48,0,48
2631,2025/01/07,15126,30,30,0,3080,25,25,0
2631,2025/01/06,15096,-8,0,8,3055,54,54,0
2632,2025/01/15,3337,-166,45,211,2666,5,13,8
2632,2025/01/14,3503,-677,364,1,2661,0,0,0
2632,2025/01/10,4180,11,211,200,2661,-1,0,1
2632,2025/01/09,4169,-42,11,53,2662,1,1,0
2632,2025/01/08,4211,691,691,0,2661,-42,0,42
2632,2025/01/07,3520,-1336,97,1,2703,12,12,0
2632,2025/01/06,4856,44,44,0,2691,0,0,0
2633,2025/01/15,66180,170,170,0,8660,-90,10,100
2633,2025/01/14,66010,740,760,20,8750,-100,0,100
2633,2025/01/10,65270,190,200,10,8850,0,0,0
2633,2025/01/09,65080,-40,460,500,8850,-100,0,100
2633,2025/01/08,65120,220,220,0,8950,0,0,0
2633,2025/01/07,64900,2000,2,000,8950,190,300,110
2633,2025/01/06,62900,-470,0,470,8760,0,0,0
2635,2025/01/15,70,-10,0,10,70,-10,0,10
2635,2025/01/14,80,-10,0,10,80,-10,0,10
2635,2025/01/10,90,0,0,0,90,0,0,0
2635,2025/01/09,90,30,30,0,90,30,30,0
2635,2025/01/08,60,0,0,0,60,0,0,0
2635,2025/01/07,60,0,0,0,60,0,0,0
2635,2025/01/06,60,-10,0,10,60,-10,0,10
2636,2025/01/15,6,0,0,0,0,0,0,0
2636,2025/01/14,6,0,0,0,0,0,0,0
2636,2025/01/10,6,0,0,0,0,0,0,0
2636,2025/01/09,6,0,0,0,0,0,0,0
2636,2025/01/08,6,0,0,0,0,0,0,0
2636,2025/01/07,6,0,0,0,0,0,0,0
2636,2025/01/06,6,-4,3,7,0,0,0,0
2637,2025/01/15,10,0,0,0,0,0,0,0
2637,2025/01/14,10,0,0,0,0,0,0,0
2637,2025/01/10,10,0,0,0,0,0,0,0
2637,2025/01/09,10,0,0,0,0,0,0,0
2637,2025/01/08,10,0,0,0,0,0,0,0
2637,2025/01/07,10,0,0,0,0,0,0,0
2637,2025/01/06,10,-48,3,51,0,0,0,0
2638,2025/01/15,409,0,50,50,409,0,0,0
2638,2025/01/14,409,0,16,16,409,0,0,0
2638,2025/01/10,409,0,0,0,409,0,0,0
2638,2025/01/09,409,0,35,35,409,0,0,0
2638,2025/01/08,409,0,32,32,409,0,0,0
2638,2025/01/07,409,-1,50,51,409,-1,0,1
2638,2025/01/06,410,-842,224,1,410,0,0,0
2639,2025/01/15,49,2,2,0,49,2,2,0
2639,2025/01/14,47,4,4,0,47,4,4,0
2639,2025/01/10,43,6,10,4,43,6,6,0
2639,2025/01/09,37,4,4,0,37,6,6,0
2639,2025/01/08,33,0,0,0,31,0,0,0
2639,2025/01/07,33,0,0,0,31,4,4,0
2639,2025/01/06,33,3,3,0,27,1,1,0
2640,2025/01/15,46,10,10,0,0,0,0,0
2640,2025/01/14,36,-800,0,800,0,0,0,0
2640,2025/01/10,836,700,700,0,0,0,0,0
2640,2025/01/09,136,-50,0,50,0,0,0,0
2640,2025/01/08,186,80,80,0,0,0,0,0
2640,2025/01/07,106,0,0,0,0,0,0,0
2640,2025/01/06,106,0,0,0,0,0,0,0
2641,2025/01/15,201,160,160,0,0,0,0,0
2641,2025/01/14,41,0,0,0,0,0,0,0
2641,2025/01/10,41,0,0,0,0,0,0,0
2641,2025/01/09,41,0,0,0,0,0,0,0
2641,2025/01/08,41,0,0,0,0,0,0,0
2641,2025/01/07,41,0,0,0,0,0,0,0
2641,2025/01/06,41,-241,0,241,0,0,0,0
2642,2025/01/10,0,-3,0,3,0,0,0,0
2642,2025/01/09,3,3,3,0,0,0,0,0
2644,2025/01/15,44563,985,1,889,250,150,150,0
2644,2025/01/14,43578,-15112,1,642,100,-3105,100,3
2644,2025/01/10,58690,3520,3,830,3205,-1860,940,2
2644,2025/01/09,55170,-4634,750,5,5065,2800,2,800
2644,2025/01/08,59804,8215,9,950,2265,2265,2,265
2644,2025/01/07,51589,-1040,4,300,0,-2300,0,2
2644,2025/01/06,52629,-2770,45,2,2300,1000,1,000
2645,2025/01/15,1,0,0,0,0,0,0,0
2645,2025/01/14,1,0,0,0,0,0,0,0
2645,2025/01/10,1,0,0,0,0,0,0,0
2645,2025/01/09,1,0,0,0,0,0,0,0
2645,2025/01/08,1,0,0,0,0,0,0,0
2645,2025/01/07,1,0,0,0,0,0,0,0
2645,2025/01/06,1,-406,0,406,0,0,0,0
2646,2025/01/10,0,-174,0,174,0,0,0,0
2646,2025/01/09,174,174,174,0,0,0,0,0
2646,2025/01/07,0,-1,0,1,0,0,0,0
2646,2025/01/06,1,1,1,0,0,0,0,0
2649,2025/01/10,0,-400,0,400,0,0,0,0
2649,2025/01/09,400,400,400,0,0,0,0,0
2652,2025/01/15,55100,2800,2,800,13500,0,0,0
2652,2025/01/14,52300,5700,5,800,13500,0,0,0
2652,2025/01/10,46600,-500,400,900,13500,0,0,0
2652,2025/01/09,47100,100,100,0,13500,0,0,0
2652,2025/01/08,47000,1500,2,100,13500,0,0,0
2652,2025/01/07,45500,3200,3,800,13500,0,0,0
2652,2025/01/06,42300,8200,9,400,13500,0,0,0
2654,2025/01/15,5800,0,0,0,0,0,0,0
2654,2025/01/14,5800,500,500,0,0,0,0,0
2654,2025/01/10,5300,0,0,0,0,0,0,0
2654,2025/01/09,5300,-400,0,400,0,0,0,0
2654,2025/01/08,5700,-1100,0,1,0,0,0,0
2654,2025/01/07,6800,-1300,0,1,0,0,0,0
2654,2025/01/06,8100,-1100,0,1,0,0,0,0
2656,2025/01/15,77800,-5600,0,5,0,0,0,0
2656,2025/01/14,83400,-6200,0,6,0,0,0,0
2656,2025/01/10,89600,-500,0,500,0,0,0,0
2656,2025/01/09,90100,5300,5,300,0,0,0,0
2656,2025/01/08,84800,5600,5,600,0,0,0,0
2656,2025/01/07,79200,0,0,0,0,0,0,0
2656,2025/01/06,79200,-1000,0,1,0,0,0,0
2666,2025/01/15,15300,-5800,0,5,0,0,0,0
2666,2025/01/14,21100,0,0,0,0,0,0,0
2666,2025/01/10,21100,0,0,0,0,0,0,0
2666,2025/01/09,21100,-500,0,500,0,0,0,0
2666,2025/01/08,21600,2300,2,300,0,0,0,0
2666,2025/01/07,19300,0,0,0,0,0,0,0
2666,2025/01/06,19300,-400,0,400,0,0,0,0
2668,2025/01/15,400,-200,0,200,0,0,0,0
2668,2025/01/14,600,0,0,0,0,0,0,0
2668,2025/01/10,600,0,0,0,0,0,0,0
2668,2025/01/09,600,0,0,0,0,0,0,0
2668,2025/01/08,600,0,0,0,0,0,0,0
2668,2025/01/07,600,0,0,0,0,0,0,0
2668,2025/01/06,600,0,0,0,0,0,0,0
2669,2025/01/15,400,100,100,0,200,-100,0,100
2669,2025/01/14,300,0,0,0,300,100,100,0
2669,2025/01/10,300,0,0,0,200,0,0,0
2669,2025/01/09,300,0,0,0,200,0,100,100
2669,2025/01/08,300,0,0,0,200,0,0,0
2669,2025/01/07,300,0,0,0,200,100,100,0
2669,2025/01/06,300,0,0,0,100,-100,0,100
2673,2025/01/15,19300,-15800,0,15,0,0,0,0
2673,2025/01/14,35100,0,0,0,0,0,0,0
2673,2025/01/10,35100,-500,0,500,0,0,0,0
